MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,0,65,9313,1,2,39,4,5,6,7,8,9,9,10,11,7,5,2004,2004,12,13,14,14,36,0,16,17,18,16,17,19,21,0,21,0,864,864,22,23,24,25,864,864,0,1728,0,0,2,1,3,1,16,7,26,0,2,27,2004,28,2,572,17,17,24,187,56,0,0,0,0,2,2,2,0,4,2009,29,30,190000
70,61,60,9600,1,93,3,4,5,6,7,62,9,9,10,11,5,7,1910,2002,12,13,43,44,36,0,17,16,45,66,66,19,21,0,21,0,264,264,22,23,24,25,768,664,0,1432,0,0,2,0,2,1,17,7,26,0,2,46,1910,21,2,360,17,16,24,270,0,112,0,0,0,2,84,2,0,5,2007,29,47,132000
20,0,65,6768,1,2,39,4,5,6,7,70,33,9,10,34,6,8,1961,1996,71,13,59,59,36,0,17,16,37,17,17,40,20,832,21,0,80,912,22,16,24,25,912,0,0,912,1,1,1,0,3,1,16,5,26,0,2,46,1962,21,1,288,17,17,24,168,0,0,0,0,0,2,84,2,0,5,2008,29,30,142000
20,0,65,8450,1,2,3,4,5,6,7,89,9,9,10,34,7,5,2000,2001,12,13,14,14,15,108,17,17,18,16,17,19,21,0,21,0,1349,1349,22,23,24,25,1349,0,0,1349,0,0,2,0,3,1,17,6,26,0,2,27,2000,21,2,539,17,17,24,120,55,0,0,0,0,2,84,2,0,12,2007,29,30,179000
80,0,70,12886,1,2,39,4,5,6,7,70,9,9,10,116,5,6,1963,1999,12,13,59,59,36,0,17,17,37,16,17,49,38,444,21,0,76,520,22,23,24,25,1464,0,0,1464,0,1,2,0,3,1,17,6,143,1,17,27,1997,28,2,480,17,17,24,302,0,0,0,100,0,2,2,2,0,10,2009,29,30,175000
120,0,41,5395,1,2,39,118,5,6,7,119,9,9,98,34,8,5,1993,1993,12,13,59,59,36,0,16,17,18,16,17,19,20,733,21,0,604,1337,22,16,24,25,1337,0,0,1337,1,0,2,0,2,1,16,5,26,1,17,27,1993,28,2,462,17,17,24,96,0,70,168,0,0,2,2,2,0,10,2008,29,30,180000
60,0,2,8963,1,2,39,4,5,6,7,57,9,9,10,11,8,9,1976,1996,71,13,14,14,15,289,23,16,37,17,16,19,20,575,38,80,487,1142,22,23,24,25,1175,1540,0,2715,0,1,3,1,4,1,16,11,26,2,17,75,1994,76,2,831,17,17,24,0,204,0,0,0,0,2,2,2,0,7,2008,29,30,299800
60,0,2,8795,1,2,39,4,5,6,7,112,9,9,10,11,7,5,2000,2000,12,13,14,14,36,0,16,17,18,16,17,19,20,300,21,0,652,952,22,23,24,25,980,1276,0,2256,0,0,2,1,4,1,16,8,26,1,17,75,2000,76,2,554,17,17,24,224,54,0,0,0,0,2,2,2,0,4,2009,29,30,236000
70,61,65,11700,1,1,39,4,5,41,7,62,9,9,10,11,7,7,1880,2003,130,13,122,122,36,0,16,17,56,17,66,19,21,0,21,0,1240,1240,125,17,96,25,1320,1320,0,2640,0,0,1,1,4,1,16,8,26,1,16,46,1950,21,4,864,17,17,96,181,0,386,0,0,0,2,2,2,0,5,2009,29,30,265979
20,0,59,10593,1,2,39,4,5,6,7,48,9,9,10,34,7,5,1996,1996,71,13,14,14,15,338,16,17,18,16,17,19,20,919,21,0,801,1720,22,23,24,25,1720,0,0,1720,1,0,2,0,3,1,16,7,26,1,17,27,1996,76,2,527,17,17,24,240,56,154,0,0,0,2,2,2,0,3,2010,29,30,260400
50,0,50,8405,1,2,3,4,5,6,7,104,9,9,10,51,4,3,1945,1950,12,13,74,44,36,0,17,17,87,2,2,2,2,0,2,0,0,0,159,17,96,64,1088,441,0,1529,0,0,2,0,4,1,17,9,113,0,2,46,1945,21,1,240,17,17,96,92,0,185,0,0,0,2,2,2,0,4,2009,29,30,98000
50,61,55,8800,1,93,3,4,5,41,7,62,9,9,10,51,4,7,1910,2004,12,13,43,43,36,0,17,17,45,17,66,19,21,0,21,0,576,576,22,16,24,25,792,348,0,1140,0,0,1,0,3,1,17,7,143,0,2,2,2,2,0,0,2,2,96,0,160,0,0,0,0,2,2,2,0,6,2010,29,30,96500
60,0,2,7750,1,2,3,4,5,6,7,112,121,9,10,11,7,5,2003,2003,12,13,14,14,36,0,16,17,18,16,17,19,21,0,21,0,660,660,22,23,24,25,660,660,0,1320,0,0,2,1,3,1,16,6,26,0,2,27,2003,76,2,400,17,17,24,0,48,0,0,0,0,2,2,2,0,8,2007,29,30,162000
20,0,79,9236,1,2,39,4,5,6,7,8,9,9,10,34,6,5,1997,1997,12,13,14,14,36,0,17,16,18,16,17,16,20,1200,21,0,279,1479,22,23,24,25,1494,0,0,1494,1,0,2,0,3,1,16,6,26,0,2,27,1997,28,2,576,17,17,24,168,27,0,0,0,0,2,2,2,0,7,2006,29,30,217000
60,0,80,10240,1,2,3,4,5,6,7,73,9,9,10,11,8,5,2005,2005,12,13,14,14,15,178,16,17,18,16,17,40,21,0,21,0,1030,1030,22,16,24,25,1038,1060,0,2098,0,0,2,1,3,1,23,8,26,1,16,27,2005,28,3,878,17,17,24,192,52,0,0,0,0,2,2,2,0,3,2006,29,30,275500
20,0,61,7930,1,2,3,4,5,6,7,81,9,9,10,34,6,8,1969,2005,12,13,80,80,36,0,17,17,37,17,17,19,20,439,91,472,115,1026,22,16,24,25,1026,0,0,1026,1,0,1,0,3,1,16,5,26,0,2,46,1969,28,2,440,17,17,24,171,48,0,0,0,0,2,2,2,0,7,2009,29,30,156000
160,111,34,3230,1,1,3,4,5,6,7,55,9,9,98,11,6,5,1999,1999,12,13,35,35,15,894,17,17,18,16,17,19,20,381,21,0,348,729,22,16,24,25,742,729,0,1471,0,0,2,1,3,1,17,6,26,0,2,46,1999,21,2,440,17,17,24,0,24,0,0,0,0,2,2,2,0,3,2009,29,30,172500
60,0,68,10769,1,2,39,4,5,6,7,8,9,9,10,11,8,5,2007,2007,12,13,14,14,36,0,16,17,18,16,17,49,20,20,21,0,846,866,22,23,24,25,866,902,0,1768,0,0,2,1,3,1,16,7,26,0,2,27,2007,28,2,578,17,17,24,144,105,0,0,0,0,2,2,2,0,4,2009,29,30,212000
60,0,2,11616,1,2,39,4,5,85,7,70,9,9,10,11,6,5,1978,1978,71,13,59,59,126,328,17,17,37,17,17,40,72,438,21,0,234,672,22,17,24,25,672,714,0,1386,0,0,2,1,3,1,17,6,26,1,17,27,1978,76,2,440,17,17,24,335,0,0,0,0,0,2,84,2,0,4,2010,29,47,158900
160,111,24,2280,1,1,3,4,5,6,7,55,9,9,117,11,7,5,1999,1999,12,13,35,35,15,360,17,17,18,16,17,19,38,549,21,0,195,744,22,16,24,25,757,744,0,1501,0,0,2,1,3,1,17,6,26,0,2,46,1999,21,2,440,17,17,24,0,0,0,0,0,0,2,2,2,0,8,2008,29,30,179400
60,0,65,12257,1,2,39,4,5,6,7,48,9,9,10,11,8,5,1995,1995,12,13,14,14,15,513,16,17,18,16,17,49,91,56,38,64,1198,1318,22,23,24,25,1328,1203,0,2531,0,0,2,1,4,1,16,9,26,1,17,27,1995,28,3,752,17,17,24,222,98,0,0,0,0,2,2,2,0,11,2007,29,30,290000
20,0,70,9100,1,2,3,4,5,6,7,81,9,9,10,34,6,6,1959,1959,71,13,43,43,36,0,17,17,37,17,17,19,72,612,21,0,252,864,22,23,24,25,864,0,0,864,0,0,1,0,2,1,17,5,26,0,2,46,2008,21,1,300,23,23,24,0,0,0,0,0,0,2,2,54,450,10,2009,29,30,127500
30,61,60,6911,1,2,3,4,5,31,7,67,33,9,10,34,5,5,1924,1950,12,13,43,43,36,0,17,17,18,17,17,40,91,405,21,0,740,1145,22,17,24,25,1301,0,0,1301,0,0,1,0,2,1,66,5,65,0,2,46,1965,21,2,440,17,17,24,0,0,0,0,0,0,2,2,2,0,10,2009,29,30,100000
60,111,72,8640,1,2,3,4,5,6,7,55,9,9,10,11,7,5,2009,2009,12,13,14,14,36,0,17,17,18,16,17,40,20,24,21,0,732,756,22,23,24,25,764,783,0,1547,0,0,2,1,3,1,16,7,26,0,2,27,2009,21,2,614,17,17,24,169,45,0,0,0,0,2,2,2,0,6,2010,156,30,215200
60,0,82,9430,1,2,3,4,5,6,7,48,9,9,10,11,8,5,1999,1999,12,13,14,14,15,673,16,17,18,16,17,40,20,1163,21,0,89,1252,22,23,24,25,1268,1097,0,2365,1,0,2,1,3,1,16,8,26,1,16,27,1999,28,3,856,17,17,24,0,128,0,0,180,0,2,2,2,0,7,2009,29,30,337000
120,0,30,9549,1,2,39,4,5,85,7,32,9,9,98,34,8,5,1995,1996,71,13,15,15,36,0,16,16,18,16,16,49,91,437,20,1057,0,1494,22,23,24,25,1494,0,0,1494,1,0,1,1,2,1,23,6,26,1,16,27,1995,76,2,481,17,17,24,0,30,0,0,216,0,2,2,2,0,4,2006,29,30,270000
20,0,75,14587,1,2,39,4,5,6,7,55,9,9,10,34,9,5,2008,2008,12,13,14,14,56,284,16,17,18,16,17,19,21,0,21,0,1498,1498,22,23,24,25,1506,0,0,1506,0,0,2,0,2,1,23,6,26,1,16,27,2008,76,2,592,17,17,24,0,174,0,0,0,0,2,2,2,0,8,2008,77,78,264132
60,0,80,10421,1,2,3,4,5,6,7,57,9,9,10,11,7,5,1988,1988,12,13,59,59,15,42,17,17,37,16,17,19,20,394,21,0,586,980,22,17,24,25,980,734,0,1714,0,0,2,1,3,1,17,7,26,1,17,27,1988,21,2,496,17,17,24,228,66,156,0,0,0,2,53,54,500,3,2010,29,30,196500
50,0,75,12508,1,2,39,4,5,6,7,50,9,9,10,51,6,7,1940,1985,12,13,14,14,36,0,17,17,37,16,17,40,38,660,21,0,323,983,22,23,24,25,983,767,0,1750,1,0,2,0,4,1,17,7,113,0,2,27,1989,21,1,423,17,17,24,245,0,156,0,0,0,2,2,54,1300,7,2008,29,30,160000
20,0,70,9100,1,2,3,4,5,6,7,8,9,9,10,34,7,5,2004,2005,71,13,14,14,36,0,16,17,18,16,17,19,20,24,21,0,1836,1860,22,23,24,25,1836,0,0,1836,0,0,2,0,3,1,16,8,26,1,16,27,2004,76,2,484,17,17,24,120,33,0,0,0,0,2,2,2,0,10,2006,29,30,216837
60,0,47,53504,1,2,79,118,5,85,113,119,9,9,10,11,8,5,2003,2003,71,13,99,44,15,603,23,17,18,16,17,16,38,1416,21,0,234,1650,22,23,24,25,1690,1589,0,3279,1,0,3,1,4,1,23,12,113,1,16,75,2003,76,3,841,17,17,24,503,36,0,0,210,0,2,2,2,0,6,2010,29,30,538000
85,0,2,7252,1,2,39,4,5,85,7,70,9,9,10,110,5,5,1982,1982,71,13,43,43,36,0,17,17,37,16,17,49,20,685,21,0,173,858,22,17,24,25,858,0,0,858,1,0,1,0,2,1,17,5,26,0,2,46,1983,21,2,576,17,17,24,120,0,0,0,0,0,2,2,2,0,4,2009,29,30,134900
20,0,67,8877,1,2,3,4,5,6,7,104,9,9,10,34,4,5,1951,1951,12,13,43,43,36,0,17,17,37,66,66,19,91,836,21,0,0,836,22,17,24,64,1220,0,0,1220,0,0,1,0,2,1,17,6,26,0,2,46,1951,21,2,396,17,17,24,0,0,0,0,0,0,2,2,2,0,4,2006,92,30,102000
80,0,94,7819,1,2,3,4,5,6,7,104,9,9,10,116,6,5,1976,1976,12,13,80,80,36,0,17,17,37,17,17,49,38,422,60,127,480,1029,22,17,24,25,1117,0,0,1117,1,0,1,0,3,1,17,6,26,1,17,46,1976,21,2,672,17,17,24,144,0,0,0,0,0,2,53,2,0,3,2010,29,47,107000
20,0,70,10150,1,2,3,4,5,6,7,81,33,9,10,34,5,5,1958,1958,12,13,43,43,36,1,17,17,37,17,17,19,72,456,21,0,456,912,22,23,24,83,912,0,0,912,0,0,1,0,2,1,17,5,26,0,2,27,1958,28,1,275,17,17,24,0,0,0,0,0,0,2,2,2,0,7,2007,92,30,114500
20,0,110,14226,1,2,3,4,5,41,7,73,9,9,10,34,8,5,2006,2006,71,13,14,14,15,375,16,17,18,16,17,49,21,0,21,0,1935,1935,22,16,24,25,1973,0,0,1973,0,0,2,0,3,1,16,9,26,1,16,27,2006,76,3,895,17,17,24,315,45,0,0,0,0,2,2,2,0,7,2007,77,78,395000
120,61,32,4500,1,2,3,4,5,31,7,50,9,9,98,34,6,5,1998,1998,71,13,14,14,15,320,17,17,18,23,17,19,20,866,21,0,338,1204,22,23,24,25,1204,0,0,1204,1,0,2,0,2,1,17,5,26,0,2,27,1998,76,2,412,17,17,24,0,247,0,0,0,0,2,2,2,0,6,2009,29,30,162000
20,0,86,11210,1,2,39,4,5,6,7,8,9,9,10,34,7,5,2005,2006,12,13,14,14,15,240,16,17,18,16,17,49,20,20,21,0,1594,1614,22,23,24,25,1614,0,0,1614,0,0,2,0,3,1,16,7,26,0,2,27,2005,28,3,865,17,17,24,144,59,0,0,0,0,2,2,2,0,7,2006,77,78,221500
20,0,100,13350,1,2,39,4,5,6,7,70,9,9,10,34,5,5,1974,1974,71,13,59,80,36,0,17,17,37,17,17,19,38,762,21,0,102,864,22,17,24,25,894,0,0,894,1,0,1,0,3,1,17,5,26,1,66,27,1974,21,2,440,17,17,24,241,0,0,0,0,0,2,53,2,0,6,2006,29,30,142500
90,158,60,8400,1,2,3,4,5,6,7,89,33,9,86,34,5,5,1977,1977,12,13,80,80,15,320,17,17,87,2,2,2,2,0,2,0,0,0,22,17,24,25,2020,0,0,2020,0,0,2,0,4,2,17,10,26,2,17,46,1977,21,2,630,17,17,24,0,0,0,0,0,0,2,2,2,0,10,2007,29,30,144000
90,0,78,10530,1,2,3,4,5,6,7,50,9,9,86,110,6,5,1977,1977,12,13,80,153,15,90,17,17,37,16,17,16,20,975,21,0,0,975,22,17,24,25,1004,0,0,1004,1,0,1,0,2,1,17,4,26,0,2,27,1977,21,2,504,17,17,24,0,0,0,0,0,0,2,2,2,0,5,2006,29,30,135000
20,0,63,7875,1,2,3,4,5,6,7,112,9,9,10,34,7,5,1995,1996,12,13,59,59,15,38,17,17,18,16,16,19,21,0,21,0,1237,1237,22,16,24,25,1253,0,0,1253,0,0,2,0,3,1,17,6,26,1,17,27,1995,76,2,402,17,17,24,220,21,0,0,0,0,2,2,2,0,6,2007,29,30,176000
60,0,65,7153,1,2,3,4,5,6,7,89,9,9,10,11,6,5,1992,1992,12,13,14,14,36,0,16,16,18,16,17,19,38,387,21,0,374,761,22,23,24,25,810,793,0,1603,0,0,2,1,3,1,16,7,26,0,2,27,1992,28,2,484,17,17,24,0,124,0,0,0,0,2,2,2,0,7,2006,29,30,175900
20,0,67,16285,1,2,79,4,5,6,7,8,9,9,10,34,7,5,2001,2002,12,13,14,14,36,0,16,17,18,16,17,19,21,0,21,0,1413,1413,22,23,24,25,1430,0,0,1430,0,0,2,0,3,1,16,6,26,0,2,27,2001,28,2,605,17,17,24,0,33,0,0,0,0,2,2,2,0,6,2009,29,30,187100
85,0,2,9101,1,2,39,4,5,41,7,50,9,9,10,110,5,6,1978,1978,12,13,80,80,15,104,17,16,18,16,17,49,20,1097,21,0,0,1097,22,23,24,25,1110,0,0,1110,1,0,1,0,1,1,16,4,26,1,17,27,1978,76,2,602,17,17,24,303,30,0,0,0,0,2,2,2,0,7,2009,29,30,165500
75,61,35,6300,1,93,3,4,5,6,7,62,9,9,10,120,6,6,1914,2001,12,13,43,44,36,0,17,17,37,17,17,19,21,0,21,0,742,742,22,23,24,25,742,742,0,1484,0,0,2,0,3,1,17,9,26,1,16,2,2,2,0,0,2,2,24,0,291,134,0,0,0,2,2,2,0,6,2008,29,30,128000
20,0,2,9790,1,2,3,4,5,6,7,57,33,9,10,34,6,5,1967,1967,12,13,15,43,36,0,17,17,37,17,17,19,72,251,91,630,491,1372,22,17,24,25,1342,0,0,1342,0,0,2,0,3,1,17,7,26,1,16,27,1967,21,2,457,17,17,24,0,0,0,0,197,0,2,2,2,0,9,2009,29,30,161500
50,61,60,10800,1,2,3,4,5,6,7,62,63,9,10,51,5,6,1915,1950,12,13,35,35,36,0,17,16,18,66,17,19,91,686,21,0,0,686,22,17,24,25,966,686,0,1652,1,0,2,0,4,1,17,7,26,0,2,46,1961,21,1,416,17,17,24,0,0,196,0,0,0,2,2,54,1200,6,2010,29,30,139000
60,0,76,10142,1,2,39,4,5,6,7,89,9,9,10,11,7,5,2004,2004,12,13,14,14,36,0,16,17,18,16,17,19,20,656,21,0,300,956,22,23,24,25,956,1128,0,2084,1,0,2,1,4,1,16,8,26,0,2,75,2004,28,2,618,17,17,24,0,45,0,0,0,0,2,2,2,0,1,2010,29,30,233000
20,61,50,6000,1,2,3,4,5,41,7,62,9,9,10,34,4,7,1954,2000,12,13,35,35,36,0,17,17,37,17,17,19,21,0,21,0,901,901,22,23,24,25,901,0,0,901,0,0,1,0,2,1,17,4,26,0,2,46,1954,21,1,281,66,17,24,0,0,0,0,0,0,2,2,2,0,8,2008,29,30,107900
60,0,2,12205,1,2,39,114,5,6,7,124,9,9,10,11,6,8,1966,2007,12,13,59,59,15,157,17,17,37,17,66,16,91,568,21,0,264,832,22,16,24,25,976,1111,0,2087,0,0,2,1,5,1,16,9,26,0,2,27,1966,76,2,444,17,17,24,133,168,0,0,0,0,2,2,2,0,7,2007,29,30,187500
120,0,43,3182,1,2,3,4,5,6,7,146,9,9,98,34,7,5,2005,2006,12,13,14,14,15,11,16,17,18,16,17,19,20,16,21,0,1129,1145,22,23,24,25,1145,0,0,1145,0,0,2,0,2,1,16,5,26,1,16,27,2005,76,2,397,17,17,24,100,16,0,0,0,0,2,2,2,0,9,2009,29,30,160200
80,0,2,11333,1,2,39,4,5,41,7,50,9,9,10,116,6,5,1976,1976,12,13,59,59,36,0,17,17,18,16,17,49,38,539,21,0,490,1029,22,17,24,25,1062,0,0,1062,1,0,1,0,3,1,17,5,26,2,17,27,1976,28,2,539,17,17,24,120,0,0,0,0,0,2,2,2,0,5,2007,29,30,146800
60,0,92,9920,1,2,39,4,5,85,7,48,9,9,10,11,7,5,1996,1997,12,13,35,35,36,0,16,17,18,16,17,49,20,862,21,0,255,1117,22,23,24,25,1127,886,0,2013,1,0,2,1,3,1,17,8,26,1,17,27,1997,21,2,455,17,17,24,180,130,0,0,0,0,2,2,2,0,6,2007,29,30,269790
20,0,76,9158,1,2,3,4,5,6,7,55,9,9,10,34,8,5,2007,2007,12,13,99,100,56,140,16,17,18,16,17,49,21,0,21,0,1496,1496,22,23,24,25,1496,0,0,1496,0,0,2,0,3,1,16,7,26,0,2,27,2007,76,2,474,17,17,24,168,130,0,0,0,0,2,2,2,0,6,2007,77,78,225000
60,0,2,10832,1,2,39,4,5,41,7,112,9,9,10,11,7,5,1994,1996,12,13,35,35,36,0,16,17,18,16,17,19,21,0,21,0,712,712,22,23,24,25,1086,809,0,1895,0,0,2,1,3,1,16,7,26,1,17,27,1994,76,2,409,17,17,24,143,46,0,0,0,0,2,2,54,500,10,2008,29,30,194500
60,0,70,8400,1,2,3,4,5,6,7,89,9,9,10,11,6,6,1980,1981,12,13,59,59,15,130,17,17,37,16,17,19,21,0,21,0,650,650,22,17,24,25,888,676,0,1564,0,0,2,1,3,1,17,7,26,1,17,27,1980,21,2,476,17,17,24,0,50,0,0,204,0,2,53,2,0,4,2010,29,30,171000
20,0,71,8197,1,2,3,4,5,6,7,70,9,9,10,34,6,5,1977,1977,12,13,80,80,15,148,17,17,37,17,17,19,21,0,21,0,660,660,22,23,24,25,1285,0,0,1285,0,0,1,1,3,1,17,7,26,1,17,27,1977,28,2,528,17,17,24,138,0,0,0,0,0,2,53,2,0,4,2007,29,30,143500
20,0,57,7677,1,2,3,4,5,6,7,81,9,9,10,34,5,5,1953,1953,12,13,14,14,36,0,17,17,37,17,17,19,60,570,21,0,203,773,22,16,24,25,773,0,0,773,0,0,1,0,2,1,17,4,26,0,2,27,1953,21,1,240,17,17,24,0,0,0,0,0,0,2,2,2,0,4,2008,29,47,110000
60,0,104,13518,1,2,3,4,5,6,7,73,9,9,10,11,9,5,2008,2009,71,13,14,14,56,860,23,17,18,23,17,19,21,0,21,0,1926,1926,22,23,24,25,1966,1174,0,3140,0,0,3,1,4,1,23,11,26,2,16,75,2009,76,3,820,17,17,24,144,78,0,0,0,0,2,2,2,0,7,2009,77,78,485000
50,0,60,7200,1,2,3,4,5,41,7,151,33,9,10,51,5,7,1937,1950,12,13,43,43,15,252,17,17,45,16,17,19,38,569,21,0,162,731,22,23,24,25,981,787,0,1768,1,0,1,1,3,1,16,7,26,2,17,46,1939,21,1,240,17,17,24,0,0,264,0,0,0,2,53,2,0,6,2007,29,30,175000
60,0,79,12798,1,2,39,118,5,6,113,124,33,9,10,11,6,5,1997,1997,12,13,14,14,36,0,17,17,18,16,17,16,20,462,21,0,154,616,22,16,24,25,616,1072,0,1688,1,0,2,1,4,1,16,8,26,0,2,27,1997,28,2,603,17,17,24,403,114,185,0,0,0,2,2,54,400,5,2008,29,30,200000
30,61,40,4800,1,2,3,4,5,6,7,95,9,9,10,34,4,7,1916,1990,12,13,35,35,36,0,17,17,37,17,17,19,91,197,21,0,999,1196,22,23,24,83,1196,0,0,1196,1,0,1,0,2,1,17,5,26,0,2,46,1957,21,2,440,17,17,24,0,0,0,0,0,0,2,2,2,0,7,2007,29,30,109900
60,0,63,8199,1,2,3,4,5,6,7,8,9,9,10,11,7,5,2005,2005,12,13,74,44,36,0,16,17,18,16,17,49,20,648,21,0,80,728,22,23,24,25,728,728,0,1456,1,0,2,1,3,1,16,7,26,1,16,27,2005,76,2,410,17,17,24,36,18,0,0,0,0,2,2,2,0,10,2008,29,30,189000
60,0,107,13891,1,2,3,4,5,6,7,73,9,9,10,11,9,5,2008,2009,71,13,14,14,56,424,23,17,18,23,17,16,21,0,21,0,1734,1734,22,23,24,25,1734,1088,0,2822,0,0,3,1,4,1,23,12,26,1,16,75,2009,28,3,1020,17,17,24,52,170,0,0,192,0,2,2,2,0,1,2009,77,78,582933
20,0,75,9000,1,2,3,4,5,6,7,81,9,9,10,34,5,5,1954,1954,12,13,43,43,36,0,17,17,37,17,17,19,91,812,21,0,124,936,22,17,24,25,1128,0,0,1128,0,0,1,0,2,1,17,5,65,0,2,27,1954,21,1,286,17,17,24,0,0,0,0,0,0,2,82,2,0,6,2006,29,138,118000
20,0,91,12274,1,2,39,4,5,31,7,55,9,9,10,34,7,5,2008,2008,12,13,14,14,56,256,16,17,18,16,17,19,21,0,21,0,1417,1417,22,23,24,25,1428,0,0,1428,0,0,2,0,3,1,23,6,26,0,2,27,2008,28,2,554,17,17,24,0,60,0,0,0,0,2,2,2,0,7,2008,77,78,227680
80,0,75,9750,1,2,3,4,5,6,7,81,9,9,10,116,5,5,1967,1967,12,13,14,14,36,0,17,17,18,17,17,49,38,400,72,480,100,980,22,16,24,25,980,0,0,980,0,0,2,0,3,1,17,6,26,0,2,27,1967,76,1,384,17,17,24,68,0,0,0,0,0,2,2,2,0,10,2006,29,30,135500
70,0,144,21384,1,2,3,4,5,6,7,67,9,9,10,11,5,6,1923,2004,12,13,43,43,36,0,17,17,37,17,17,16,20,1309,21,0,15,1324,22,23,24,25,1072,504,0,1576,2,0,1,1,3,1,16,6,26,1,17,27,1923,28,2,528,17,17,24,0,312,0,0,0,0,2,2,2,0,5,2009,29,30,223500
80,0,85,13400,1,2,3,4,5,6,7,81,9,9,10,116,5,5,1966,1966,12,13,14,14,15,1047,17,17,37,17,17,49,38,516,60,128,380,1024,22,17,24,25,1086,0,0,1086,1,0,1,0,3,1,17,6,26,1,16,27,1966,28,2,484,17,17,24,0,0,0,0,0,0,2,82,2,0,6,2006,29,30,159950
75,61,90,8100,1,2,3,4,5,41,7,62,9,9,10,120,5,5,1898,1965,71,13,105,105,36,0,17,17,18,17,17,19,21,0,21,0,849,849,22,17,96,83,1075,1063,0,2138,0,0,2,0,2,3,17,11,26,0,2,46,1910,21,2,360,66,131,96,40,156,0,0,0,0,2,53,2,0,11,2009,29,30,106000
20,0,78,10140,1,2,3,4,5,6,7,57,9,9,10,34,6,6,1974,1999,71,13,59,59,15,99,17,17,37,17,17,19,38,663,91,377,0,1040,22,66,24,25,1309,0,0,1309,1,0,1,1,3,1,16,5,26,1,66,27,1974,28,2,484,17,17,24,265,0,0,0,0,648,66,84,2,0,1,2006,29,30,181000
120,61,2,4438,1,2,3,4,5,6,7,8,9,9,98,34,6,5,2004,2004,12,13,14,14,15,169,16,17,18,16,17,16,20,662,21,0,186,848,22,23,24,25,848,0,0,848,1,0,1,0,1,1,16,4,26,1,16,27,2004,76,2,420,17,17,24,140,0,0,0,0,0,2,2,2,0,6,2008,127,30,144500
20,102,66,8712,93,2,3,94,5,6,113,95,9,9,10,34,5,5,1952,1952,71,13,43,43,36,0,66,17,37,17,17,49,21,0,21,0,540,540,22,17,96,83,1044,0,0,1044,0,0,1,0,2,1,66,4,26,0,2,128,1952,21,2,504,17,17,96,0,0,0,0,0,0,2,2,54,54,6,2010,29,129,55993
20,0,75,9750,1,2,3,4,5,6,7,81,9,9,10,34,6,6,1958,1958,12,13,35,35,15,243,17,17,37,17,17,19,72,608,21,0,834,1442,22,16,24,25,1442,0,0,1442,0,0,1,1,4,1,17,7,26,0,2,27,1958,28,1,301,17,17,24,0,0,275,0,0,0,2,2,54,500,4,2007,92,30,157900
50,0,45,8248,1,93,3,4,5,6,7,104,9,9,10,51,5,7,1918,1950,12,13,122,122,36,0,17,17,45,17,17,19,21,0,21,0,686,686,125,16,24,25,686,564,0,1250,0,1,1,1,3,1,66,7,26,0,2,46,1955,21,1,280,17,17,109,207,0,96,0,0,0,2,2,2,0,7,2006,29,30,116000
20,0,48,12137,1,2,79,4,5,85,7,8,9,9,10,34,7,5,1998,1998,12,13,14,14,15,442,17,17,18,16,17,19,21,0,21,0,1649,1649,22,23,24,25,1661,0,0,1661,0,0,2,0,3,1,16,6,26,0,2,27,1998,28,2,598,17,17,24,0,34,0,0,0,0,2,2,2,0,5,2010,29,30,224900
20,0,2,11425,1,2,39,4,5,41,7,81,9,9,10,34,5,6,1954,1954,12,13,15,15,36,0,17,17,37,17,17,19,60,486,21,0,522,1008,22,16,24,25,1008,0,0,1008,0,0,1,0,2,1,17,4,26,1,16,27,1954,28,1,275,17,17,24,0,0,120,0,0,0,2,2,2,0,7,2006,29,30,137000
20,0,2,13265,1,2,39,4,5,85,7,50,9,9,10,34,8,5,2002,2002,71,13,99,100,15,148,16,17,18,16,17,19,20,1218,21,0,350,1568,22,23,24,25,1689,0,0,1689,1,0,2,0,3,1,16,7,26,2,16,27,2002,28,3,857,17,17,24,150,59,0,0,0,0,2,2,2,0,7,2008,29,30,271000
